PV
--- static data ---
kw_peak # [kWp]
10.0
--- dynamic data ---
Date,                P # [W]
2014-10-21 18:58:00, 0.0
2014-10-21 18:59:00, 0.0
2014-10-21 19:00:00, 0.0
2014-10-21 19:01:00, 0.0
2014-10-21 19:02:00, 0.0
2014-10-21 19:03:00, 0.0
2014-10-21 19:04:00, 0.0
2014-10-21 19:05:00, 0.0
2014-10-21 19:06:00, 0.0
2014-10-21 19:07:00, 0.0
2014-10-21 19:08:00, 0.0
2014-10-21 19:09:00, 0.0
2014-10-21 19:10:00, 0.0
2014-10-21 19:11:00, 0.0
2014-10-21 19:12:00, 0.0
2014-10-21 19:13:00, 0.0
2014-10-21 19:14:00, 0.0
2014-10-21 19:15:00, 0.0
2014-10-21 19:16:00, 0.0
2014-10-21 19:17:00, 0.0
2014-10-21 19:18:00, 0.0
2014-10-21 19:19:00, 0.0
2014-10-21 19:20:00, 0.0
2014-10-21 19:21:00, 0.0
2014-10-21 19:22:00, 0.0
2014-10-21 19:23:00, 0.0
2014-10-21 19:24:00, 0.0
2014-10-21 19:25:00, 0.0
2014-10-21 19:26:00, 0.0
2014-10-21 19:27:00, 0.0
2014-10-21 19:28:00, 0.0
2014-10-21 19:29:00, 0.0
2014-10-21 19:30:00, 0.0
2014-10-21 19:31:00, 0.0
2014-10-21 19:32:00, 0.0
2014-10-21 19:33:00, 0.0
2014-10-21 19:34:00, 0.0
2014-10-21 19:35:00, 0.0
2014-10-21 19:36:00, 0.0
2014-10-21 19:37:00, 0.0
2014-10-21 19:38:00, 0.0
2014-10-21 19:39:00, 0.0
2014-10-21 19:40:00, 0.0
2014-10-21 19:41:00, 0.0
2014-10-21 19:42:00, 0.0
2014-10-21 19:43:00, 0.0
2014-10-21 19:44:00, 0.0
2014-10-21 19:45:00, 0.0
2014-10-21 19:46:00, 0.0
2014-10-21 19:47:00, 0.0
2014-10-21 19:48:00, 0.0
2014-10-21 19:49:00, 0.0
2014-10-21 19:50:00, 0.0
2014-10-21 19:51:00, 0.0
2014-10-21 19:52:00, 0.0
2014-10-21 19:53:00, 0.0
2014-10-21 19:54:00, 0.0
2014-10-21 19:55:00, 0.0
2014-10-21 19:56:00, 0.0
2014-10-21 19:57:00, 0.0
2014-10-21 19:58:00, 0.0
2014-10-21 19:59:00, 0.0
2014-10-21 20:00:00, 0.0
2014-10-21 20:01:00, 0.0
2014-10-21 20:02:00, 0.0
2014-10-21 20:03:00, 0.0
2014-10-21 20:04:00, 0.0
2014-10-21 20:05:00, 0.0
2014-10-21 20:06:00, 0.0
2014-10-21 20:07:00, 0.0
2014-10-21 20:08:00, 0.0
2014-10-21 20:09:00, 0.0
2014-10-21 20:10:00, 0.0
2014-10-21 20:11:00, 0.0
2014-10-21 20:12:00, 0.0
2014-10-21 20:13:00, 0.0
2014-10-21 20:14:00, 0.0
2014-10-21 20:15:00, 0.0
2014-10-21 20:16:00, 0.0
2014-10-21 20:17:00, 0.0
2014-10-21 20:18:00, 0.0
2014-10-21 20:19:00, 0.0
2014-10-21 20:20:00, 0.0
2014-10-21 20:21:00, 0.0
2014-10-21 20:22:00, 0.0
2014-10-21 20:23:00, 0.0
2014-10-21 20:24:00, 0.0
2014-10-21 20:25:00, 0.0
2014-10-21 20:26:00, 0.0
2014-10-21 20:27:00, 0.0
2014-10-21 20:28:00, 0.0
2014-10-21 20:29:00, 0.0
2014-10-21 20:30:00, 0.0
2014-10-21 20:31:00, 0.0
2014-10-21 20:32:00, 0.0
2014-10-21 20:33:00, 0.0
2014-10-21 20:34:00, 0.0
2014-10-21 20:35:00, 0.0
2014-10-21 20:36:00, 0.0
2014-10-21 20:37:00, 0.0
2014-10-21 20:38:00, 0.0
2014-10-21 20:39:00, 0.0
2014-10-21 20:40:00, 0.0
2014-10-21 20:41:00, 0.0
2014-10-21 20:42:00, 0.0
2014-10-21 20:43:00, 0.0
2014-10-21 20:44:00, 0.0
2014-10-21 20:45:00, 0.0
2014-10-21 20:46:00, 0.0
2014-10-21 20:47:00, 0.0
2014-10-21 20:48:00, 0.0
2014-10-21 20:49:00, 0.0
2014-10-21 20:50:00, 0.0
2014-10-21 20:51:00, 0.0
2014-10-21 20:52:00, 0.0
2014-10-21 20:53:00, 0.0
2014-10-21 20:54:00, 0.0
2014-10-21 20:55:00, 0.0
2014-10-21 20:56:00, 0.0
2014-10-21 20:57:00, 0.0
2014-10-21 20:58:00, 0.0
2014-10-21 20:59:00, 0.0
2014-10-21 21:00:00, 0.0
2014-10-21 21:01:00, 0.0
2014-10-21 21:02:00, 0.0
2014-10-21 21:03:00, 0.0
2014-10-21 21:04:00, 0.0
2014-10-21 21:05:00, 0.0
2014-10-21 21:06:00, 0.0
2014-10-21 21:07:00, 0.0
2014-10-21 21:08:00, 0.0
2014-10-21 21:09:00, 0.0
2014-10-21 21:10:00, 0.0
2014-10-21 21:11:00, 0.0
2014-10-21 21:12:00, 0.0
2014-10-21 21:13:00, 0.0
2014-10-21 21:14:00, 0.0
2014-10-21 21:15:00, 0.0
2014-10-21 21:16:00, 0.0
2014-10-21 21:17:00, 0.0
2014-10-21 21:18:00, 0.0
2014-10-21 21:19:00, 0.0
2014-10-21 21:20:00, 0.0
2014-10-21 21:21:00, 0.0
2014-10-21 21:22:00, 0.0
2014-10-21 21:23:00, 0.0
2014-10-21 21:24:00, 0.0
2014-10-21 21:25:00, 0.0
2014-10-21 21:26:00, 0.0
2014-10-21 21:27:00, 0.0
2014-10-21 21:28:00, 0.0
2014-10-21 21:29:00, 0.0
2014-10-21 21:30:00, 0.0
2014-10-21 21:31:00, 0.0
2014-10-21 21:32:00, 0.0
2014-10-21 21:33:00, 0.0
2014-10-21 21:34:00, 0.0
2014-10-21 21:35:00, 0.0
2014-10-21 21:36:00, 0.0
2014-10-21 21:37:00, 0.0
2014-10-21 21:38:00, 0.0
2014-10-21 21:39:00, 0.0
2014-10-21 21:40:00, 0.0
2014-10-21 21:41:00, 0.0
2014-10-21 21:42:00, 0.0
2014-10-21 21:43:00, 0.0
2014-10-21 21:44:00, 0.0
2014-10-21 21:45:00, 0.0
2014-10-21 21:46:00, 0.0
2014-10-21 21:47:00, 0.0
2014-10-21 21:48:00, 0.0
2014-10-21 21:49:00, 0.0
2014-10-21 21:50:00, 0.0
2014-10-21 21:51:00, 0.0
2014-10-21 21:52:00, 0.0
2014-10-21 21:53:00, 0.0
2014-10-21 21:54:00, 0.0
2014-10-21 21:55:00, 0.0
2014-10-21 21:56:00, 0.0
2014-10-21 21:57:00, 0.0
2014-10-21 21:58:00, 0.0
2014-10-21 21:59:00, 0.0
2014-10-21 22:00:00, 0.0
2014-10-21 22:01:00, 0.0
2014-10-21 22:02:00, 0.0
2014-10-21 22:03:00, 0.0
2014-10-21 22:04:00, 0.0
2014-10-21 22:05:00, 0.0
2014-10-21 22:06:00, 0.0
2014-10-21 22:07:00, 0.0
2014-10-21 22:08:00, 0.0
2014-10-21 22:09:00, 0.0
2014-10-21 22:10:00, 0.0
2014-10-21 22:11:00, 0.0
2014-10-21 22:12:00, 0.0
2014-10-21 22:13:00, 0.0
2014-10-21 22:14:00, 0.0
2014-10-21 22:15:00, 0.0
2014-10-21 22:16:00, 0.0
2014-10-21 22:17:00, 0.0
2014-10-21 22:18:00, 0.0
2014-10-21 22:19:00, 0.0
2014-10-21 22:20:00, 0.0
2014-10-21 22:21:00, 0.0
2014-10-21 22:22:00, 0.0
2014-10-21 22:23:00, 0.0
2014-10-21 22:24:00, 0.0
2014-10-21 22:25:00, 0.0
2014-10-21 22:26:00, 0.0
2014-10-21 22:27:00, 0.0
2014-10-21 22:28:00, 0.0
2014-10-21 22:29:00, 0.0
2014-10-21 22:30:00, 0.0
2014-10-21 22:31:00, 0.0
2014-10-21 22:32:00, 0.0
2014-10-21 22:33:00, 0.0
2014-10-21 22:34:00, 0.0
2014-10-21 22:35:00, 0.0
2014-10-21 22:36:00, 0.0
2014-10-21 22:37:00, 0.0
2014-10-21 22:38:00, 0.0
2014-10-21 22:39:00, 0.0
2014-10-21 22:40:00, 0.0
2014-10-21 22:41:00, 0.0
2014-10-21 22:42:00, 0.0
2014-10-21 22:43:00, 0.0
2014-10-21 22:44:00, 0.0
2014-10-21 22:45:00, 0.0
2014-10-21 22:46:00, 0.0
2014-10-21 22:47:00, 0.0
2014-10-21 22:48:00, 0.0
2014-10-21 22:49:00, 0.0
2014-10-21 22:50:00, 0.0
2014-10-21 22:51:00, 0.0
2014-10-21 22:52:00, 0.0
2014-10-21 22:53:00, 0.0
2014-10-21 22:54:00, 0.0
2014-10-21 22:55:00, 0.0
2014-10-21 22:56:00, 0.0
2014-10-21 22:57:00, 0.0
2014-10-21 22:58:00, 0.0
2014-10-21 22:59:00, 0.0
2014-10-21 23:00:00, 0.0
2014-10-21 23:01:00, 0.0
2014-10-21 23:02:00, 0.0
2014-10-21 23:03:00, 0.0
2014-10-21 23:04:00, 0.0
2014-10-21 23:05:00, 0.0
2014-10-21 23:06:00, 0.0
2014-10-21 23:07:00, 0.0
2014-10-21 23:08:00, 0.0
2014-10-21 23:09:00, 0.0
2014-10-21 23:10:00, 0.0
2014-10-21 23:11:00, 0.0
2014-10-21 23:12:00, 0.0
2014-10-21 23:13:00, 0.0
2014-10-21 23:14:00, 0.0
2014-10-21 23:15:00, 0.0
2014-10-21 23:16:00, 0.0
2014-10-21 23:17:00, 0.0
2014-10-21 23:18:00, 0.0
2014-10-21 23:19:00, 0.0
2014-10-21 23:20:00, 0.0
2014-10-21 23:21:00, 0.0
2014-10-21 23:22:00, 0.0
2014-10-21 23:23:00, 0.0
2014-10-21 23:24:00, 0.0
2014-10-21 23:25:00, 0.0
2014-10-21 23:26:00, 0.0
2014-10-21 23:27:00, 0.0
2014-10-21 23:28:00, 0.0
2014-10-21 23:29:00, 0.0
2014-10-21 23:30:00, 0.0
2014-10-21 23:31:00, 0.0
2014-10-21 23:32:00, 0.0
2014-10-21 23:33:00, 0.0
2014-10-21 23:34:00, 0.0
2014-10-21 23:35:00, 0.0
2014-10-21 23:36:00, 0.0
2014-10-21 23:37:00, 0.0
2014-10-21 23:38:00, 0.0
2014-10-21 23:39:00, 0.0
2014-10-21 23:40:00, 0.0
2014-10-21 23:41:00, 0.0
2014-10-21 23:42:00, 0.0
2014-10-21 23:43:00, 0.0
2014-10-21 23:44:00, 0.0
2014-10-21 23:45:00, 0.0
2014-10-21 23:46:00, 0.0
2014-10-21 23:47:00, 0.0
2014-10-21 23:48:00, 0.0
2014-10-21 23:49:00, 0.0
2014-10-21 23:50:00, 0.0
2014-10-21 23:51:00, 0.0
2014-10-21 23:52:00, 0.0
2014-10-21 23:53:00, 0.0
2014-10-21 23:54:00, 0.0
2014-10-21 23:55:00, 0.0
2014-10-21 23:56:00, 0.0
2014-10-21 23:57:00, 0.0
2014-10-21 23:58:00, 0.0
2014-10-21 23:59:00, 0.0
2014-10-22 00:00:00, 0.0
2014-10-22 00:01:00, 0.0
2014-10-22 00:02:00, 0.0
2014-10-22 00:03:00, 0.0
2014-10-22 00:04:00, 0.0
2014-10-22 00:05:00, 0.0
2014-10-22 00:06:00, 0.0
2014-10-22 00:07:00, 0.0
2014-10-22 00:08:00, 0.0
2014-10-22 00:09:00, 0.0
2014-10-22 00:10:00, 0.0
2014-10-22 00:11:00, 0.0
2014-10-22 00:12:00, 0.0
2014-10-22 00:13:00, 0.0
2014-10-22 00:14:00, 0.0
2014-10-22 00:15:00, 0.0
2014-10-22 00:16:00, 0.0
2014-10-22 00:17:00, 0.0
2014-10-22 00:18:00, 0.0
2014-10-22 00:19:00, 0.0
2014-10-22 00:20:00, 0.0
2014-10-22 00:21:00, 0.0
2014-10-22 00:22:00, 0.0
2014-10-22 00:23:00, 0.0
2014-10-22 00:24:00, 0.0
2014-10-22 00:25:00, 0.0
2014-10-22 00:26:00, 0.0
2014-10-22 00:27:00, 0.0
2014-10-22 00:28:00, 0.0
2014-10-22 00:29:00, 0.0
2014-10-22 00:30:00, 0.0
2014-10-22 00:31:00, 0.0
2014-10-22 00:32:00, 0.0
2014-10-22 00:33:00, 0.0
2014-10-22 00:34:00, 0.0
2014-10-22 00:35:00, 0.0
2014-10-22 00:36:00, 0.0
2014-10-22 00:37:00, 0.0
2014-10-22 00:38:00, 0.0
2014-10-22 00:39:00, 0.0
2014-10-22 00:40:00, 0.0
2014-10-22 00:41:00, 0.0
2014-10-22 00:42:00, 0.0
2014-10-22 00:43:00, 0.0
2014-10-22 00:44:00, 0.0
2014-10-22 00:45:00, 0.0
2014-10-22 00:46:00, 0.0
2014-10-22 00:47:00, 0.0
2014-10-22 00:48:00, 0.0
2014-10-22 00:49:00, 0.0
2014-10-22 00:50:00, 0.0
2014-10-22 00:51:00, 0.0
2014-10-22 00:52:00, 0.0
2014-10-22 00:53:00, 0.0
2014-10-22 00:54:00, 0.0
2014-10-22 00:55:00, 0.0
2014-10-22 00:56:00, 0.0
2014-10-22 00:57:00, 0.0
2014-10-22 00:58:00, 0.0
2014-10-22 00:59:00, 0.0
2014-10-22 01:00:00, 0.0
2014-10-22 01:01:00, 0.0
2014-10-22 01:02:00, 0.0
2014-10-22 01:03:00, 0.0
2014-10-22 01:04:00, 0.0
2014-10-22 01:05:00, 0.0
2014-10-22 01:06:00, 0.0
2014-10-22 01:07:00, 0.0
2014-10-22 01:08:00, 0.0
2014-10-22 01:09:00, 0.0
2014-10-22 01:10:00, 0.0
2014-10-22 01:11:00, 0.0
2014-10-22 01:12:00, 0.0
2014-10-22 01:13:00, 0.0
2014-10-22 01:14:00, 0.0
2014-10-22 01:15:00, 0.0
2014-10-22 01:16:00, 0.0
2014-10-22 01:17:00, 0.0
2014-10-22 01:18:00, 0.0
2014-10-22 01:19:00, 0.0
2014-10-22 01:20:00, 0.0
2014-10-22 01:21:00, 0.0
2014-10-22 01:22:00, 0.0
2014-10-22 01:23:00, 0.0
2014-10-22 01:24:00, 0.0
2014-10-22 01:25:00, 0.0
2014-10-22 01:26:00, 0.0
2014-10-22 01:27:00, 0.0
2014-10-22 01:28:00, 0.0
2014-10-22 01:29:00, 0.0
2014-10-22 01:30:00, 0.0
2014-10-22 01:31:00, 0.0
2014-10-22 01:32:00, 0.0
2014-10-22 01:33:00, 0.0
2014-10-22 01:34:00, 0.0
2014-10-22 01:35:00, 0.0
2014-10-22 01:36:00, 0.0
2014-10-22 01:37:00, 0.0
2014-10-22 01:38:00, 0.0
2014-10-22 01:39:00, 0.0
2014-10-22 01:40:00, 0.0
2014-10-22 01:41:00, 0.0
2014-10-22 01:42:00, 0.0
2014-10-22 01:43:00, 0.0
2014-10-22 01:44:00, 0.0
2014-10-22 01:45:00, 0.0
2014-10-22 01:46:00, 0.0
2014-10-22 01:47:00, 0.0
2014-10-22 01:48:00, 0.0
2014-10-22 01:49:00, 0.0
2014-10-22 01:50:00, 0.0
2014-10-22 01:51:00, 0.0
2014-10-22 01:52:00, 0.0
2014-10-22 01:53:00, 0.0
2014-10-22 01:54:00, 0.0
2014-10-22 01:55:00, 0.0
2014-10-22 01:56:00, 0.0
2014-10-22 01:57:00, 0.0
2014-10-22 01:58:00, 0.0
2014-10-22 01:59:00, 0.0
2014-10-22 02:00:00, 0.0
2014-10-22 02:01:00, 0.0
2014-10-22 02:02:00, 0.0
2014-10-22 02:03:00, 0.0
2014-10-22 02:04:00, 0.0
2014-10-22 02:05:00, 0.0
2014-10-22 02:06:00, 0.0
2014-10-22 02:07:00, 0.0
2014-10-22 02:08:00, 0.0
2014-10-22 02:09:00, 0.0
2014-10-22 02:10:00, 0.0
2014-10-22 02:11:00, 0.0
2014-10-22 02:12:00, 0.0
2014-10-22 02:13:00, 0.0
2014-10-22 02:14:00, 0.0
2014-10-22 02:15:00, 0.0
2014-10-22 02:16:00, 0.0
2014-10-22 02:17:00, 0.0
2014-10-22 02:18:00, 0.0
2014-10-22 02:19:00, 0.0
2014-10-22 02:20:00, 0.0
2014-10-22 02:21:00, 0.0
2014-10-22 02:22:00, 0.0
2014-10-22 02:23:00, 0.0
2014-10-22 02:24:00, 0.0
2014-10-22 02:25:00, 0.0
2014-10-22 02:26:00, 0.0
2014-10-22 02:27:00, 0.0
2014-10-22 02:28:00, 0.0
2014-10-22 02:29:00, 0.0
2014-10-22 02:30:00, 0.0
2014-10-22 02:31:00, 0.0
2014-10-22 02:32:00, 0.0
2014-10-22 02:33:00, 0.0
2014-10-22 02:34:00, 0.0
2014-10-22 02:35:00, 0.0
2014-10-22 02:36:00, 0.0
2014-10-22 02:37:00, 0.0
2014-10-22 02:38:00, 0.0
2014-10-22 02:39:00, 0.0
2014-10-22 02:40:00, 0.0
2014-10-22 02:41:00, 0.0
2014-10-22 02:42:00, 0.0
2014-10-22 02:43:00, 0.0
2014-10-22 02:44:00, 0.0
2014-10-22 02:45:00, 0.0
2014-10-22 02:46:00, 0.0
2014-10-22 02:47:00, 0.0
2014-10-22 02:48:00, 0.0
2014-10-22 02:49:00, 0.0
2014-10-22 02:50:00, 0.0
2014-10-22 02:51:00, 0.0
2014-10-22 02:52:00, 0.0
2014-10-22 02:53:00, 0.0
2014-10-22 02:54:00, 0.0
2014-10-22 02:55:00, 0.0
2014-10-22 02:56:00, 0.0
2014-10-22 02:57:00, 0.0
2014-10-22 02:58:00, 0.0
2014-10-22 02:59:00, 0.0
2014-10-22 03:00:00, 0.0
2014-10-22 03:01:00, 0.0
2014-10-22 03:02:00, 0.0
2014-10-22 03:03:00, 0.0
2014-10-22 03:04:00, 0.0
2014-10-22 03:05:00, 0.0
2014-10-22 03:06:00, 0.0
2014-10-22 03:07:00, 0.0
2014-10-22 03:08:00, 0.0
2014-10-22 03:09:00, 0.0
2014-10-22 03:10:00, 0.0
2014-10-22 03:11:00, 0.0
2014-10-22 03:12:00, 0.0
2014-10-22 03:13:00, 0.0
2014-10-22 03:14:00, 0.0
2014-10-22 03:15:00, 0.0
2014-10-22 03:16:00, 0.0
2014-10-22 03:17:00, 0.0
2014-10-22 03:18:00, 0.0
2014-10-22 03:19:00, 0.0
2014-10-22 03:20:00, 0.0
2014-10-22 03:21:00, 0.0
2014-10-22 03:22:00, 0.0
2014-10-22 03:23:00, 0.0
2014-10-22 03:24:00, 0.0
2014-10-22 03:25:00, 0.0
2014-10-22 03:26:00, 0.0
2014-10-22 03:27:00, 0.0
2014-10-22 03:28:00, 0.0
2014-10-22 03:29:00, 0.0
2014-10-22 03:30:00, 0.0
2014-10-22 03:31:00, 0.0
2014-10-22 03:32:00, 0.0
2014-10-22 03:33:00, 0.0
2014-10-22 03:34:00, 0.0
2014-10-22 03:35:00, 0.0
2014-10-22 03:36:00, 0.0
2014-10-22 03:37:00, 0.0
2014-10-22 03:38:00, 0.0
2014-10-22 03:39:00, 0.0
2014-10-22 03:40:00, 0.0
2014-10-22 03:41:00, 0.0
2014-10-22 03:42:00, 0.0
2014-10-22 03:43:00, 0.0
2014-10-22 03:44:00, 0.0
2014-10-22 03:45:00, 0.0
2014-10-22 03:46:00, 0.0
2014-10-22 03:47:00, 0.0
2014-10-22 03:48:00, 0.0
2014-10-22 03:49:00, 0.0
2014-10-22 03:50:00, 0.0
2014-10-22 03:51:00, 0.0
2014-10-22 03:52:00, 0.0
2014-10-22 03:53:00, 0.0
2014-10-22 03:54:00, 0.0
2014-10-22 03:55:00, 0.0
2014-10-22 03:56:00, 0.0
2014-10-22 03:57:00, 0.0
2014-10-22 03:58:00, 0.0
2014-10-22 03:59:00, 0.0
2014-10-22 04:00:00, 0.0
2014-10-22 04:01:00, 0.0
2014-10-22 04:02:00, 0.0
2014-10-22 04:03:00, 0.0
2014-10-22 04:04:00, 0.0
2014-10-22 04:05:00, 0.0
2014-10-22 04:06:00, 0.0
2014-10-22 04:07:00, 0.0
2014-10-22 04:08:00, 0.0
2014-10-22 04:09:00, 0.0
2014-10-22 04:10:00, 0.0
2014-10-22 04:11:00, 0.0
2014-10-22 04:12:00, 0.0
2014-10-22 04:13:00, 0.0
2014-10-22 04:14:00, 0.0
2014-10-22 04:15:00, 0.0
2014-10-22 04:16:00, 0.0
2014-10-22 04:17:00, 0.0
2014-10-22 04:18:00, 0.0
2014-10-22 04:19:00, 0.0
2014-10-22 04:20:00, 0.0
2014-10-22 04:21:00, 0.0
2014-10-22 04:22:00, 0.0
2014-10-22 04:23:00, 0.0
2014-10-22 04:24:00, 0.0
2014-10-22 04:25:00, 0.0
2014-10-22 04:26:00, 0.0
2014-10-22 04:27:00, 0.0
2014-10-22 04:28:00, 0.0
2014-10-22 04:29:00, 0.0
2014-10-22 04:30:00, 0.0
2014-10-22 04:31:00, 0.0
2014-10-22 04:32:00, 0.0
2014-10-22 04:33:00, 0.0
2014-10-22 04:34:00, 0.0
2014-10-22 04:35:00, 0.0
2014-10-22 04:36:00, 0.0
2014-10-22 04:37:00, 0.0
2014-10-22 04:38:00, 0.0
2014-10-22 04:39:00, 0.0
2014-10-22 04:40:00, 0.0
2014-10-22 04:41:00, 0.0
2014-10-22 04:42:00, 0.0
2014-10-22 04:43:00, 0.0
2014-10-22 04:44:00, 0.0
2014-10-22 04:45:00, 0.0
2014-10-22 04:46:00, 0.0
2014-10-22 04:47:00, 0.0
2014-10-22 04:48:00, 0.0
2014-10-22 04:49:00, 0.0
2014-10-22 04:50:00, 0.0
2014-10-22 04:51:00, 0.0
2014-10-22 04:52:00, 0.0
2014-10-22 04:53:00, 0.0
2014-10-22 04:54:00, 0.0
2014-10-22 04:55:00, 0.0
2014-10-22 04:56:00, 0.0
2014-10-22 04:57:00, 0.0
2014-10-22 04:58:00, 0.0
2014-10-22 04:59:00, 0.0
2014-10-22 05:00:00, 0.0
2014-10-22 05:01:00, 0.0
2014-10-22 05:02:00, 0.0
2014-10-22 05:03:00, 0.0
2014-10-22 05:04:00, 0.0
2014-10-22 05:05:00, 0.0
2014-10-22 05:06:00, 0.0
2014-10-22 05:07:00, 0.0
2014-10-22 05:08:00, 0.0
2014-10-22 05:09:00, 0.0
2014-10-22 05:10:00, 0.0
2014-10-22 05:11:00, 0.0
2014-10-22 05:12:00, 0.0
2014-10-22 05:13:00, 0.0
2014-10-22 05:14:00, 0.0
2014-10-22 05:15:00, 0.0
2014-10-22 05:16:00, 0.0
2014-10-22 05:17:00, 0.0
2014-10-22 05:18:00, 0.0
2014-10-22 05:19:00, 0.0
2014-10-22 05:20:00, 0.0
2014-10-22 05:21:00, 0.0
2014-10-22 05:22:00, 0.0
2014-10-22 05:23:00, 0.0
2014-10-22 05:24:00, 0.0
2014-10-22 05:25:00, 0.0
2014-10-22 05:26:00, 0.0
2014-10-22 05:27:00, 0.0
2014-10-22 05:28:00, 0.0
2014-10-22 05:29:00, 0.0
2014-10-22 05:30:00, 0.0
2014-10-22 05:31:00, 0.0
2014-10-22 05:32:00, 0.0
2014-10-22 05:33:00, 0.0
2014-10-22 05:34:00, 0.0
2014-10-22 05:35:00, 0.0
2014-10-22 05:36:00, 0.0
2014-10-22 05:37:00, 0.0
2014-10-22 05:38:00, 0.0
2014-10-22 05:39:00, 0.0
2014-10-22 05:40:00, 0.0
2014-10-22 05:41:00, 0.0
2014-10-22 05:42:00, 0.0
2014-10-22 05:43:00, 0.0
2014-10-22 05:44:00, 0.0
2014-10-22 05:45:00, 0.0
2014-10-22 05:46:00, 0.0
2014-10-22 05:47:00, 0.0
2014-10-22 05:48:00, 0.0
2014-10-22 05:49:00, 0.0
2014-10-22 05:50:00, 0.0
2014-10-22 05:51:00, 0.0
2014-10-22 05:52:00, 0.0
2014-10-22 05:53:00, 0.0
2014-10-22 05:54:00, 0.0
2014-10-22 05:55:00, 0.0
2014-10-22 05:56:00, 0.0
2014-10-22 05:57:00, 0.0
2014-10-22 05:58:00, 0.0
2014-10-22 05:59:00, 0.0
2014-10-22 06:00:00, 0.0
2014-10-22 06:01:00, 0.0
2014-10-22 06:02:00, 0.0
2014-10-22 06:03:00, 0.0
2014-10-22 06:04:00, 0.0
2014-10-22 06:05:00, 0.0
2014-10-22 06:06:00, 0.0
2014-10-22 06:07:00, 0.0
2014-10-22 06:08:00, 0.0
2014-10-22 06:09:00, 0.0
2014-10-22 06:10:00, 0.0
2014-10-22 06:11:00, 0.0
2014-10-22 06:12:00, 0.0
2014-10-22 06:13:00, 0.0
2014-10-22 06:14:00, 0.0
2014-10-22 06:15:00, 0.0
2014-10-22 06:16:00, 0.0
2014-10-22 06:17:00, 0.0
2014-10-22 06:18:00, 0.0
2014-10-22 06:19:00, 0.0
2014-10-22 06:20:00, 0.0
2014-10-22 06:21:00, 0.0
2014-10-22 06:22:00, 0.0
2014-10-22 06:23:00, 0.0
2014-10-22 06:24:00, 0.0
2014-10-22 06:25:00, 0.0
2014-10-22 06:26:00, 0.0
2014-10-22 06:27:00, 0.0
2014-10-22 06:28:00, 0.0
2014-10-22 06:29:00, 0.0
2014-10-22 06:30:00, 0.0
2014-10-22 06:31:00, 0.0
2014-10-22 06:32:00, 0.0
2014-10-22 06:33:00, 0.0
2014-10-22 06:34:00, 0.0
2014-10-22 06:35:00, 0.0
2014-10-22 06:36:00, 0.0
2014-10-22 06:37:00, 0.0
2014-10-22 06:38:00, 0.0
2014-10-22 06:39:00, 0.0
2014-10-22 06:40:00, 0.0
2014-10-22 06:41:00, 0.0
2014-10-22 06:42:00, 0.0
2014-10-22 06:43:00, 0.0
2014-10-22 06:44:00, 0.0
2014-10-22 06:45:00, 0.0
2014-10-22 06:46:00, 0.0
2014-10-22 06:47:00, 0.0
2014-10-22 06:48:00, 0.0
2014-10-22 06:49:00, 0.0
2014-10-22 06:50:00, 0.0
2014-10-22 06:51:00, 0.0
2014-10-22 06:52:00, 0.0
2014-10-22 06:53:00, 0.0
2014-10-22 06:54:00, 0.0
2014-10-22 06:55:00, 0.0
2014-10-22 06:56:00, 0.0
2014-10-22 06:57:00, 0.0
2014-10-22 06:58:00, 0.0
2014-10-22 06:59:00, 0.0
2014-10-22 07:00:00, 0.0
2014-10-22 07:01:00, 0.0
2014-10-22 07:02:00, 0.0
2014-10-22 07:03:00, 0.0
2014-10-22 07:04:00, 0.0
2014-10-22 07:05:00, 0.0
2014-10-22 07:06:00, 0.0
2014-10-22 07:07:00, 0.0
2014-10-22 07:08:00, 0.0
2014-10-22 07:09:00, 0.0
2014-10-22 07:10:00, 0.0
2014-10-22 07:11:00, 0.0
2014-10-22 07:12:00, 0.0
2014-10-22 07:13:00, 0.0
2014-10-22 07:14:00, 0.0
2014-10-22 07:15:00, 0.0
2014-10-22 07:16:00, 0.0
2014-10-22 07:17:00, 0.0
2014-10-22 07:18:00, 0.0
2014-10-22 07:19:00, 0.0
2014-10-22 07:20:00, 0.0
2014-10-22 07:21:00, 0.0
2014-10-22 07:22:00, 0.0
2014-10-22 07:23:00, 0.0
2014-10-22 07:24:00, 0.0
2014-10-22 07:25:00, 0.0
2014-10-22 07:26:00, 0.0
2014-10-22 07:27:00, 0.0
2014-10-22 07:28:00, -129.666666667
2014-10-22 07:29:00, 0.0
2014-10-22 07:30:00, 0.0
2014-10-22 07:31:00, 0.0
2014-10-22 07:32:00, 0.0
2014-10-22 07:33:00, 0.0
2014-10-22 07:34:00, 0.0
2014-10-22 07:35:00, 0.0
2014-10-22 07:36:00, 0.0
2014-10-22 07:37:00, 0.0
2014-10-22 07:38:00, 0.0
2014-10-22 07:39:00, 0.0
2014-10-22 07:40:00, 0.0
2014-10-22 07:41:00, 0.0
2014-10-22 07:42:00, 0.0
2014-10-22 07:43:00, 0.0
2014-10-22 07:44:00, 0.0
2014-10-22 07:45:00, 0.0
2014-10-22 07:46:00, -191.0
2014-10-22 07:47:00, -338.666666667
2014-10-22 07:48:00, 0.0
2014-10-22 07:49:00, -233.333333333
2014-10-22 07:50:00, -360.333333333
2014-10-22 07:51:00, 0.0
